Temps,text
Mon Dec 14 17:15:11 +0000 2020, JimJordan: If Joe Biden had nothing to do with Hunter Biden\u2019s business dealings then why did Hunter request that his dad have a key t\u2026
Mon Dec 14 17:15:11 +0000 2020," Qtah17: BREAKING \ud83d\udea8\ud83d\udea8\ud83d\udea8\n\nRudy Giuliani states on war room: \""Joe Biden will never be President he could never get a security clearance he\u2026"
Mon Dec 14 17:15:11 +0000 2020, JudiciaryGOP: Where\u2019s Hunter?
Mon Dec 14 17:15:12 +0000 2020, RudyGiuliani: Doesn't the MSM care that Joe Biden was in a business partnership with the Chinese Communists?
Mon Dec 14 17:15:12 +0000 2020, MajorPatriot: Today the electoral college meets to elect Joe Biden and I couldn't be more excited.\n\nThis is the best movie I've ever ev\u2026
Mon Dec 14 17:15:12 +0000 2020, MajorPatriot: Today the electoral college meets to elect Joe Biden and I couldn't be more excited.\n\nThis is the best movie I've ever ev\u2026
Mon Dec 14 17:15:12 +0000 2020, MajorPatriot: Joe Biden's lawyers should probably go over his speech with a fine toothed comb before he gives it tonight.
Mon Dec 14 17:15:12 +0000 2020,Hmmmm
Mon Dec 14 17:15:12 +0000 2020,"realDonaldTrump Congratulations Joe Biden ! on your Great Victory for Democracy amp; the world""""displaytextrange"":1796""source"":""\u003ca href=\""https:\/\/mobile.twitter.com\"" rel=\""nofollow\""\u003eTwitter Web App\u003c\/a\u003e""""truncated"":false""inreplytostatusid"":1338490171801661441""inreplytostatusidstr"":""1338490171801661441""""inreplytouserid"":25073877""inreplytouseridstr"":""25073877""""inreplytoscreenname"":""realDonaldTrump""""user"":""id"":22308829""idstr"":""22308829""""name"":""KKDD1""""screenname"":""kkdd1""""location"":null""url"":null""description"":null""translatortype"":""none""""protected"":false""verified"":false""followerscount"":26""friendscount"":36""listedcount"":0""favouritescount"":5905""statusescount"":8104""createdat"":""Sat Feb 28 23:36:29 +0000 2009""""utcoffset"":null""timezone"":null""geoenabled"":false""lang"":null""contributorsenabled"":false""istranslator"":false""profilebackgroundcolor"":""C0DEED""""profilebackgroundimageurl"":""http:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png""""profilebackgroundimageurlhttps"":""https:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png""""profilebackgroundtile"":false""profilelinkcolor"":""1DA1F2""""profilesidebarbordercolor"":""C0DEED""""profilesidebarfillcolor"":""DDEEF6""""profiletextcolor"":""333333""""profileusebackgroundimage"":true""profileimageurl"":""http:\/\/abs.twimg.com\/sticky\/defaultprofileimages\/defaultprofilenormal.png""""profileimageurlhttps"":""https:\/\/abs.twimg.com\/sticky\/defaultprofileimages\/defaultprofilenormal.png""""defaultprofile"":true""defaultprofileimage"":false""following"":null""followrequestsent"":null""notifications"":null""geo"":null""coordinates"":null""place"":null""contributors"":null""isquotestatus"":false""quotecount"":0""replycount"":0""retweetcount"":0""favoritecount"":0""entities"":""hashtags"":""urls"":""usermentions"":""screenname"":""realDonaldTrump""""name"":""Donald J. Trump""""id"":25073877""idstr"":""25073877""""indices"":016""symbols"":""favorited"":false""retweeted"":false""filterlevel"":""low""""lang"":""en""""timestampms"":""1607966112671"""
Mon Dec 14 17:15:12 +0000 2020, EdwardTHardy: Joe Biden just won Wisconsin again
Mon Dec 14 17:15:12 +0000 2020,Joe Biden; The Story of an Optimistic Leader in The US https:\/\/t.co\/fNjjPIAXdZ \nJoe Biden; The Story of an\u2026 https:\/\/t.co\/snlrkJvf1Q
Mon Dec 14 17:15:12 +0000 2020, kylegriffin1: New Hampshire's four electors have cast their votes for President-elect Joe Biden and Vice President-elect Kamala Harris.
Mon Dec 14 17:15:12 +0000 2020," NewDay: Today 538 members of the Electoral College meet around the country to formally cast their state\u2019s vote. Will \""constitutional c\u2026"
Mon Dec 14 17:15:12 +0000 2020, JackPosobiec: At the debate Joe Biden told America there were no transactions and it was Russian disinfo
Mon Dec 14 17:15:13 +0000 2020, JimJordan: If Joe Biden had nothing to do with Hunter Biden\u2019s business dealings then why did Hunter request that his dad have a key t\u2026
Mon Dec 14 17:15:13 +0000 2020, MajorPatriot: Today the electoral college meets to elect Joe Biden and I couldn't be more excited.\n\nThis is the best movie I've ever ev\u2026
Mon Dec 14 17:15:13 +0000 2020,"BillKristol https:\/\/t.co\/buDOPb8Wx0""""displaytextrange"":1336""source"":""\u003ca href=\""https:\/\/mobile.twitter.com\"" rel=\""nofollow\""\u003eTwitter Web App\u003c\/a\u003e""""truncated"":false""inreplytostatusid"":1338487971503370242""inreplytostatusidstr"":""1338487971503370242""""inreplytouserid"":2800581040""inreplytouseridstr"":""2800581040""""inreplytoscreenname"":""BillKristol""""user"":""id"":25840026""idstr"":""25840026""""name"":""Benjamin Kleinerman""""screenname"":""bkleinerman""""location"":null""url"":null""description"":null""translatortype"":""none""""protected"":false""verified"":false""followerscount"":92""friendscount"":111""listedcount"":0""favouritescount"":21""statusescount"":99""createdat"":""Sun Mar 22 16:38:45 +0000 2009""""utcoffset"":null""timezone"":null""geoenabled"":true""lang"":null""contributorsenabled"":false""istranslator"":false""profilebackgroundcolor"":""C0DEED""""profilebackgroundimageurl"":""http:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png""""profilebackgroundimageurlhttps"":""https:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png""""profilebackgroundtile"":false""profilelinkcolor"":""1DA1F2""""profilesidebarbordercolor"":""C0DEED""""profilesidebarfillcolor"":""DDEEF6""""profiletextcolor"":""333333""""profileusebackgroundimage"":true""profileimageurl"":""http:\/\/abs.twimg.com\/sticky\/defaultprofileimages\/defaultprofilenormal.png""""profileimageurlhttps"":""https:\/\/abs.twimg.com\/sticky\/defaultprofileimages\/defaultprofilenormal.png""""defaultprofile"":true""defaultprofileimage"":false""following"":null""followrequestsent"":null""notifications"":null""geo"":null""coordinates"":null""place"":null""contributors"":null""isquotestatus"":false""quotecount"":0""replycount"":0""retweetcount"":0""favoritecount"":0""entities"":""hashtags"":""urls"":""url"":""https:\/\/t.co\/buDOPb8Wx0""""expandedurl"":""https:\/\/theconstitutionalist.org\/2020\/12\/13\/joe-biden-should-pardon-donald-trump\/""""displayurl"":""theconstitutionalist.org\/2020\/12\/13\/joe\u2026""""indices"":1336""usermentions"":""screenname"":""BillKristol""""name"":""Bill Kristol""""id"":2800581040""idstr"":""2800581040""""indices"":012""symbols"":""favorited"":false""retweeted"":false""possiblysensitive"":false""filterlevel"":""low""""lang"":""und""""timestampms"":""1607966113148"""
Mon Dec 14 17:15:13 +0000 2020, cjgirl16: SenRonJohnson JoeBiden Ten to the BIG GUY!  Joe Biden was the Boss (Big Guy).   He knew everything and introduced his son w\u2026
Mon Dec 14 17:15:13 +0000 2020,This is the truth
Mon Dec 14 17:15:13 +0000 2020, jncrite: University 'cancels' author of essay who criticized references to Jill Biden as 'Dr': 'Sounds and feels fraudulent' https:\/\/t.\u2026
Mon Dec 14 17:15:13 +0000 2020, davenewworld2: There's a total solar eclipse emerging right now as I type this the same day Georgia early voting begins and the same\u2026
Mon Dec 14 17:15:13 +0000 2020, MajorPatriot: Joe Biden's lawyers should probably go over his speech with a fine toothed comb before he gives it tonight.
Mon Dec 14 17:15:13 +0000 2020, SpiroAgnewGhost: Donald Trump Has Hidden Evidence Of His Crimes For Years. Joe Biden Can Expose It. https:\/\/t.co\/WVDpeG4OtW
Mon Dec 14 17:15:13 +0000 2020,"from the majority: \""The Campaign's delay in raising these issues was unreasonable in the extreme and the resulting\u2026 https:\/\/t.co\/ldQA0ytQnR"
Mon Dec 14 17:15:14 +0000 2020, RudyGiuliani: Don't let them push this off on Hunter.\n\n\u201dTHE BOSS\u201d is Joe Biden. \n\nHe got 50% of all the illegal millions for 30 years.\u2026
Mon Dec 14 17:15:14 +0000 2020, RudyGiuliani: Don't let them push this off on Hunter.\n\n\u201dTHE BOSS\u201d is Joe Biden. \n\nHe got 50% of all the illegal millions for 30 years.\u2026
Mon Dec 14 17:15:14 +0000 2020, mmpadellan: When Joe Biden is inaugurated there are a whole lot of criminals who have been ignoring subpoenas destroying the USPS co\u2026
Mon Dec 14 17:15:14 +0000 2020," KHerriage: Now: Rudy Giuliani on Steve Bannon's War Room;\n\n\""Joe Biden cannot even get a security clearance. The evidence clearly shows\u2026"
Mon Dec 14 17:15:14 +0000 2020,LMAO this one actually made me laugh (and yet feel sorry for the people of Botswana)
Mon Dec 14 17:15:14 +0000 2020, RudyGiuliani: Doesn't the MSM care that Joe Biden was in a business partnership with the Chinese Communists?
Mon Dec 14 17:15:14 +0000 2020, kylegriffin1: Vermont's electors cast their three votes for President-elect Joe Biden during their meeting on Monday in Montpelier.\n\nTh\u2026
Mon Dec 14 17:15:14 +0000 2020,"Os 11 delegados do estado do Arizona. \n\nEles votaram em Joe Biden e Kamala Harris obviamente. https:\/\/t.co\/RCv5nPiGxq""""displaytextrange"":094""source"":""\u003ca href=\""http:\/\/twitter.com\/download\/iphone\"" rel=\""nofollow\""\u003eTwitter for iPhone\u003c\/a\u003e""""truncated"":false""inreplytostatusid"":1338531125015220224""inreplytostatusidstr"":""1338531125015220224""""inreplytouserid"":1271497757455499264""inreplytouseridstr"":""1271497757455499264""""inreplytoscreenname"":""EleicoesEUA""""user"":""id"":1271497757455499264""idstr"":""1271497757455499264""""name"":""Elei\u00e7\u00f5es EUA""""screenname"":""EleicoesEUA""""location"":null""url"":""https:\/\/instagram.com\/eleicoeseua""""description"":""A pol\u00edtica americana para brasileiros. \ud83c\uddfa\ud83c\uddf8\ud83c\udde7\ud83c\uddf7 Por opauloribeiro e mateusno.""""translatortype"":""none""""protected"":false""verified"":false""followerscount"":86481""friendscount"":15""listedcount"":177""favouritescount"":13""statusescount"":7564""createdat"":""Fri Jun 12 17:41:18 +0000 2020""""utcoffset"":null""timezone"":null""geoenabled"":false""lang"":null""contributorsenabled"":false""istranslator"":false""profilebackgroundcolor"":""F5F8FA""""profilebackgroundimageurl"":""""""profilebackgroundimageurlhttps"":""""""profilebackgroundtile"":false""profilelinkcolor"":""1DA1F2""""profilesidebarbordercolor"":""C0DEED""""profilesidebarfillcolor"":""DDEEF6""""profiletextcolor"":""333333""""profileusebackgroundimage"":true""profileimageurl"":""http:\/\/pbs.twimg.com\/profileimages\/1276185858899673090\/RpeMIpeunormal.jpg""""profileimageurlhttps"":""https:\/\/pbs.twimg.com\/profileimages\/1276185858899673090\/RpeMIpeunormal.jpg""""profilebannerurl"":""https:\/\/pbs.twimg.com\/profilebanners\/1271497757455499264\/1593026297""""defaultprofile"":true""defaultprofileimage"":false""following"":null""followrequestsent"":null""notifications"":null""geo"":null""coordinates"":null""place"":null""contributors"":null""isquotestatus"":false""quotecount"":0""replycount"":0""retweetcount"":0""favoritecount"":0""entities"":""hashtags"":""urls"":""usermentions"":""symbols"":""media"":""id"":1338533012309504001""idstr"":""1338533012309504001""""indices"":95118""mediaurl"":""http:\/\/pbs.twimg.com\/media\/EpNsrs7XcAE0M4J.jpg""""mediaurlhttps"":""https:\/\/pbs.twimg.com\/media\/EpNsrs7XcAE0M4J.jpg""""url"":""https:\/\/t.co\/RCv5nPiGxq""""displayurl"":""pic.twitter.com\/RCv5nPiGxq""""expandedurl"":""https:\/\/twitter.com\/EleicoesEUA\/status\/1338533017808220166\/photo\/1""""type"":""photo""""sizes"":""thumb"":""w"":150""h"":150""resize"":""crop""""large"":""w"":2048""h"":1084""resize"":""fit""""small"":""w"":680""h"":360""resize"":""fit""""medium"":""w"":1200""h"":635""resize"":""fit""""extendedentities"":""media"":""id"":1338533012309504001""idstr"":""1338533012309504001""""indices"":95118""mediaurl"":""http:\/\/pbs.twimg.com\/media\/EpNsrs7XcAE0M4J.jpg""""mediaurlhttps"":""https:\/\/pbs.twimg.com\/media\/EpNsrs7XcAE0M4J.jpg""""url"":""https:\/\/t.co\/RCv5nPiGxq""""displayurl"":""pic.twitter.com\/RCv5nPiGxq""""expandedurl"":""https:\/\/twitter.com\/EleicoesEUA\/status\/1338533017808220166\/photo\/1""""type"":""photo""""sizes"":""thumb"":""w"":150""h"":150""resize"":""crop""""large"":""w"":2048""h"":1084""resize"":""fit""""small"":""w"":680""h"":360""resize"":""fit""""medium"":""w"":1200""h"":635""resize"":""fit""""favorited"":false""retweeted"":false""possiblysensitive"":false""filterlevel"":""low""""lang"":""pt""""timestampms"":""1607966114843"""
Mon Dec 14 17:15:15 +0000 2020, MajorPatriot: Joe Biden's lawyers should probably go over his speech with a fine toothed comb before he gives it tonight.
Mon Dec 14 17:15:15 +0000 2020,He didn't get anywhere close to 75 million votes. I'd guess it was 40 at most. He didn't campaign because they told\u2026 https:\/\/t.co\/aSArrZAgIb
Mon Dec 14 17:15:15 +0000 2020,would be wise to concede this evening JoeBiden
Mon Dec 14 17:15:15 +0000 2020, DanODonnellShow: EXCLUSIVE: One of Joe Biden's 10 Wisconsin electors appears to have broken state election law by falsely claiming to b\u2026
Mon Dec 14 17:15:15 +0000 2020, CortesSteve: Joe Biden audio speaking to civil rights activists two observations:\n\n1. Hear the anger and condescension in his voice?\u2026
Mon Dec 14 17:15:15 +0000 2020, BuckSexton: YouTube Has Declared Joe Biden President\u2026and Now You Must Obey\n\nhttps:\/\/t.co\/RkExllphj5
Mon Dec 14 17:15:15 +0000 2020,"It\u2019s the language these courts are using in rejecting 57\/58 Trump lawsuits to overturn the elections of Joe Biden a\u2026 https:\/\/t.co\/XVriCjPGsf""""displaytextrange"":0140""source"":""\u003ca href=\""http:\/\/twitter.com\/download\/iphone\"" rel=\""nofollow\""\u003eTwitter for iPhone\u003c\/a\u003e""""truncated"":true""inreplytostatusid"":null""inreplytostatusidstr"":null""inreplytouserid"":null""inreplytouseridstr"":null""inreplytoscreenname"":null""user"":""id"":153574911""idstr"":""153574911""""name"":""Toussaint La Fermeture.""""screenname"":""DieppeBaySKN""""location"":""Where there\u2019s food""""url"":null""description"":""\ud83c\uddf0\ud83c\uddf3 \ud83c\uddfa\ud83c\uddf8 \ud83c\uddf5\ud83c\uddf7. Sag. Kittitian-American. Nevisian. Denver.""""translatortype"":""none""""protected"":false""verified"":false""followerscount"":1835""friendscount"":3177""listedcount"":3""favouritescount"":82867""statusescount"":80366""createdat"":""Tue Jun 08 22:38:18 +0000 2010""""utcoffset"":null""timezone"":null""geoenabled"":true""lang"":null""contributorsenabled"":false""istranslator"":false""profilebackgroundcolor"":""642D8B""""profilebackgroundimageurl"":""http:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png""""profilebackgroundimageurlhttps"":""https:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png""""profilebackgroundtile"":true""profilelinkcolor"":""FF0000""""profilesidebarbordercolor"":""65B0DA""""profilesidebarfillcolor"":""7AC3EE""""profiletextcolor"":""3D1957""""profileusebackgroundimage"":true""profileimageurl"":""http:\/\/pbs.twimg.com\/profileimages\/1337267118698450944\/rP1hHDZjnormal.jpg""""profileimageurlhttps"":""https:\/\/pbs.twimg.com\/profileimages\/1337267118698450944\/rP1hHDZjnormal.jpg""""profilebannerurl"":""https:\/\/pbs.twimg.com\/profilebanners\/153574911\/1607357802""""defaultprofile"":false""defaultprofileimage"":false""following"":null""followrequestsent"":null""notifications"":null""geo"":null""coordinates"":null""place"":null""contributors"":null""isquotestatus"":false""extendedtweet"":""fulltext"":""It\u2019s the language these courts are using in rejecting 57\/58 Trump lawsuits to overturn the elections of Joe Biden and Kamala Harris. It\u2019s the legal equivalent of \u201cBoy Fuck You. Now GTFOH!\u201d https:\/\/t.co\/uNh01hPXR7""""displaytextrange"":0188""entities"":""hashtags"":""urls"":""usermentions"":""symbols"":""media"":""id"":1338533015803215875""idstr"":""1338533015803215875""""indices"":189212""mediaurl"":""http:\/\/pbs.twimg.com\/media\/EpNsr58VQAMM0Ec.jpg""""mediaurlhttps"":""https:\/\/pbs.twimg.com\/media\/EpNsr58VQAMM0Ec.jpg""""url"":""https:\/\/t.co\/uNh01hPXR7""""displayurl"":""pic.twitter.com\/uNh01hPXR7""""expandedurl"":""https:\/\/twitter.com\/DieppeBaySKN\/status\/1338533019938816001\/photo\/1""""type"":""photo""""sizes"":""small"":""w"":680""h"":176""resize"":""fit""""thumb"":""w"":150""h"":150""resize"":""crop""""medium"":""w"":1200""h"":311""resize"":""fit""""large"":""w"":1444""h"":374""resize"":""fit""""extendedentities"":""media"":""id"":1338533015803215875""idstr"":""1338533015803215875""""indices"":189212""mediaurl"":""http:\/\/pbs.twimg.com\/media\/EpNsr58VQAMM0Ec.jpg""""mediaurlhttps"":""https:\/\/pbs.twimg.com\/media\/EpNsr58VQAMM0Ec.jpg""""url"":""https:\/\/t.co\/uNh01hPXR7""""displayurl"":""pic.twitter.com\/uNh01hPXR7""""expandedurl"":""https:\/\/twitter.com\/DieppeBaySKN\/status\/1338533019938816001\/photo\/1""""type"":""photo""""sizes"":""small"":""w"":680""h"":176""resize"":""fit""""thumb"":""w"":150""h"":150""resize"":""crop""""medium"":""w"":1200""h"":311""resize"":""fit""""large"":""w"":1444""h"":374""resize"":""fit""""quotecount"":0""replycount"":0""retweetcount"":0""favoritecount"":0""entities"":""hashtags"":""urls"":""url"":""https:\/\/t.co\/XVriCjPGsf""""expandedurl"":""https:\/\/twitter.com\/i\/web\/status\/1338533019938816001""""displayurl"":""twitter.com\/i\/web\/status\/1\u2026""""indices"":117140""usermentions"":""symbols"":""favorited"":false""retweeted"":false""possiblysensitive"":false""filterlevel"":""low""""lang"":""en""""timestampms"":""1607966115351"""
Mon Dec 14 17:15:15 +0000 2020, kylegriffin1: New Hampshire's four electors have cast their votes for President-elect Joe Biden and Vice President-elect Kamala Harris.
Mon Dec 14 17:15:15 +0000 2020, Prosperous1776: 'BIG GUY' BIDEN Hunter Biden emails \u2018name Joe Biden as \u201cThe Big Guy\u201d who\u2019d get 10% share in deal with Chinese energy fi\u2026
Mon Dec 14 17:15:15 +0000 2020, newsmax: Mike Lindell on 'bending the election' to Joe Biden: 'Fox News had to be in on it!' https:\/\/t.co\/v8kUKwc6ZR
Mon Dec 14 17:15:15 +0000 2020, sbauerAP: BREAKING:\n\nWisconsin Supreme Court rules against Trump\u2019s attempt to overturn his loss to Democrat Joe Biden in the state
Mon Dec 14 17:15:15 +0000 2020," theMRC: .SenRonJohnson calls out Joe Biden for not being \""honest\"" with Americans regarding his family's foreign business dealings. htt\u2026"
Mon Dec 14 17:15:16 +0000 2020,"MajorPatriot \""My name is Joe Biden I concede and I'm on my way to Gitmo... IF they'll take me and if it's not too late\"" \ud83e\udd37\ud83c\udffb\u200d\u2640\ufe0f""""displaytextrange"":14128""source"":""\u003ca href=\""http:\/\/twitter.com\/download\/android\"" rel=\""nofollow\""\u003eTwitter for Android\u003c\/a\u003e""""truncated"":false""inreplytostatusid"":1338531983358631940""inreplytostatusidstr"":""1338531983358631940""""inreplytouserid"":2778328297""inreplytouseridstr"":""2778328297""""inreplytoscreenname"":""MajorPatriot""""user"":""id"":1128685182909808640""idstr"":""1128685182909808640""""name"":""acDestiny7""""screenname"":""acDestiny7""""location"":null""url"":null""description"":""Either you run the day... or the day runs you!""""translatortype"":""none""""protected"":false""verified"":false""followerscount"":49""friendscount"":83""listedcount"":0""favouritescount"":2952""statusescount"":2224""createdat"":""Wed May 15 15:34:52 +0000 2019""""utcoffset"":null""timezone"":null""geoenabled"":false""lang"":null""contributorsenabled"":false""istranslator"":false""profilebackgroundcolor"":""F5F8FA""""profilebackgroundimageurl"":""""""profilebackgroundimageurlhttps"":""""""profilebackgroundtile"":false""profilelinkcolor"":""1DA1F2""""profilesidebarbordercolor"":""C0DEED""""profilesidebarfillcolor"":""DDEEF6""""profiletextcolor"":""333333""""profileusebackgroundimage"":true""profileimageurl"":""http:\/\/pbs.twimg.com\/profileimages\/1321565188961828876\/K1kZXOICnormal.jpg""""profileimageurlhttps"":""https:\/\/pbs.twimg.com\/profileimages\/1321565188961828876\/K1kZXOICnormal.jpg""""profilebannerurl"":""https:\/\/pbs.twimg.com\/profilebanners\/1128685182909808640\/1602559562""""defaultprofile"":true""defaultprofileimage"":false""following"":null""followrequestsent"":null""notifications"":null""geo"":null""coordinates"":null""place"":null""contributors"":null""isquotestatus"":false""quotecount"":0""replycount"":0""retweetcount"":0""favoritecount"":0""entities"":""hashtags"":""urls"":""usermentions"":""screenname"":""MajorPatriot""""name"":""Major Patriot""""id"":2778328297""idstr"":""2778328297""""indices"":013""symbols"":""favorited"":false""retweeted"":false""filterlevel"":""low""""lang"":""en""""timestampms"":""1607966116180"""
Mon Dec 14 17:15:16 +0000 2020, EvanAKilgore: Its statistically impossible for Joe Biden to have come back from losing so badly in every single swing state on Election\u2026
Mon Dec 14 17:15:16 +0000 2020, ZekeJMiller: MADISON Wis. (AP) \u2014 Wisconsin Supreme Court rules against Trump\u2019s attempt to overturn his loss to Democrat Joe Biden in t\u2026
Mon Dec 14 17:15:16 +0000 2020," DavidLeopold: \""Joe Biden will be the next president because he won the Electoral College. But he should really have the job because he\u2026"
Mon Dec 14 17:15:16 +0000 2020, SthrnMomNGram: Pat's threads are ALWAYS a MUST READ! https:\/\/t.co\/MHHn8j9C
Mon Dec 14 17:15:16 +0000 2020, ZekeJMiller: MADISON Wis. (AP) \u2014 Wisconsin Supreme Court rules against Trump\u2019s attempt to overturn his loss to Democrat Joe Biden in t\u2026
Mon Dec 14 17:15:16 +0000 2020, kylegriffin1: MADISON Wis. (AP) \u2014 Wisconsin Supreme Court rules against Trump's attempt to overturn his loss to Democrat Joe Biden in\u2026
Mon Dec 14 17:15:16 +0000 2020," EmeraldRobinson: July: Klaus Schwab of World Economic Forum warns of cyberattack \""pandemic\"" to disrupt global supply chains.\n\nOctober:\u2026"
Mon Dec 14 17:15:17 +0000 2020, JimJordan: If Joe Biden had nothing to do with Hunter Biden\u2019s business dealings then why did Hunter request that his dad have a key t\u2026
Mon Dec 14 17:15:17 +0000 2020, CaringAngel1: It\u2019s Monday  December 14th 2020 and Joe Biden is STILL NOT THE PRESIDENT OF THE UNITED STATES OF AMERICA nor is he the\u2026
Mon Dec 14 17:15:17 +0000 2020, kylegriffin1: So Joe Biden just won Wisconsin again.
Mon Dec 14 17:15:17 +0000 2020,"GovBillLee Joe Biden is your president""""displaytextrange"":1239""source"":""\u003ca href=\""http:\/\/twitter.com\/download\/iphone\"" rel=\""nofollow\""\u003eTwitter for iPhone\u003c\/a\u003e""""truncated"":false""inreplytostatusid"":1338490423908687873""inreplytostatusidstr"":""1338490423908687873""""inreplytouserid"":1084924525232513025""inreplytouseridstr"":""1084924525232513025""""inreplytoscreenname"":""GovBillLee""""user"":""id"":2831065918""idstr"":""2831065918""""name"":""Michael Namikas""""screenname"":""Mikeaveli2682""""location"":""Los Angeles California""""url"":""http:\/\/www.michaelnamikas.com""""description"":""\ud83d\ude37 Hip Hop historian and author of The Tupac Encyclopedia Volume 1. Attorney in a former life. Meme connoisseur. s are not endorsements.""""translatortype"":""none""""protected"":false""verified"":false""followerscount"":1929""friendscount"":1617""listedcount"":23""favouritescount"":94884""statusescount"":62506""createdat"":""Wed Oct 15 03:33:45 +0000 2014""""utcoffset"":null""timezone"":null""geoenabled"":false""lang"":null""contributorsenabled"":false""istranslator"":false""profilebackgroundcolor"":""000000""""profilebackgroundimageurl"":""http:\/\/abs.twimg.com\/images\/themes\/theme15\/bg.png""""profilebackgroundimageurlhttps"":""https:\/\/abs.twimg.com\/images\/themes\/theme15\/bg.png""""profilebackgroundtile"":false""profilelinkcolor"":""DF0101""""profilesidebarbordercolor"":""000000""""profilesidebarfillcolor"":""000000""""profiletextcolor"":""000000""""profileusebackgroundimage"":true""profileimageurl"":""http:\/\/pbs.twimg.com\/profileimages\/1311810995325558785\/fd2NJilnormal.jpg""""profileimageurlhttps"":""https:\/\/pbs.twimg.com\/profileimages\/1311810995325558785\/fd2NJilnormal.jpg""""profilebannerurl"":""https:\/\/pbs.twimg.com\/profilebanners\/2831065918\/1604970235""""defaultprofile"":false""defaultprofileimage"":false""following"":null""followrequestsent"":null""notifications"":null""geo"":null""coordinates"":null""place"":null""contributors"":null""isquotestatus"":false""quotecount"":0""replycount"":0""retweetcount"":0""favoritecount"":0""entities"":""hashtags"":""urls"":""usermentions"":""screenname"":""GovBillLee""""name"":""Gov. Bill Lee""""id"":1084924525232513025""idstr"":""1084924525232513025""""indices"":011""symbols"":""favorited"":false""retweeted"":false""filterlevel"":""low""""lang"":""en""""timestampms"":""1607966117149"""
Mon Dec 14 17:15:17 +0000 2020, ZekeJMiller: MADISON Wis. (AP) \u2014 Wisconsin Supreme Court rules against Trump\u2019s attempt to overturn his loss to Democrat Joe Biden in t\u2026
Mon Dec 14 17:15:17 +0000 2020,Which is why Kamala has not resigned her senate seat we should demand her to resign
Mon Dec 14 17:15:17 +0000 2020, MajorPatriot: Today the electoral college meets to elect Joe Biden and I couldn't be more excited.\n\nThis is the best movie I've ever ev\u2026
Mon Dec 14 17:15:17 +0000 2020, JimJordan: If Joe Biden had nothing to do with Hunter Biden\u2019s business dealings then why did Hunter request that his dad have a key t\u2026
Mon Dec 14 17:15:17 +0000 2020, JimJordan: If Joe Biden had nothing to do with Hunter Biden\u2019s business dealings then why did Hunter request that his dad have a key t\u2026
Mon Dec 14 17:15:17 +0000 2020, gregkellyusa: When it came to the HUNTER BIDEN Emails foxnews only did the DENIALS. Without DETAILING the allegations!  Why ? To prot\u2026
Mon Dec 14 17:15:17 +0000 2020, mikeo159: Joe Biden you're a fraud. https:\/\/t.co\/ovr04V8Cob
Mon Dec 14 17:15:18 +0000 2020, ElDiestro: ElDiestroInformeRitter (XVIII) La enorme importancia de la orden ejecutiva 13848 m\u00e1s evidencias contra Joe Biden y el apa\u2026
Mon Dec 14 17:15:18 +0000 2020, theangiestanton: Joe Biden tells group of black civil rights leaders \u201cTo Hell With Y\u2019all!\u201d\n\nFYI Trump has NEVER spoken to me in this m\u2026
Mon Dec 14 17:15:18 +0000 2020, RudyGiuliani: Doesn't the MSM care that Joe Biden was in a business partnership with the Chinese Communists?
Mon Dec 14 17:15:18 +0000 2020, BreitbartNews: REVEALED: An email reportedly found on Hunter Biden\u2019s laptop called his father former Vice President Joe Biden and a C\u2026
Mon Dec 14 17:15:18 +0000 2020, ali: Today Media will deploy a massive psychological operation on the public.\n\nThey will say Joe Biden wins the Electoral College.\n\nTh\u2026
Mon Dec 14 17:15:18 +0000 2020, JimJordan: If Joe Biden had nothing to do with Hunter Biden\u2019s business dealings then why did Hunter request that his dad have a key t\u2026
Mon Dec 14 17:15:18 +0000 2020, JackPosobiec: At the debate Joe Biden told America there were no transactions and it was Russian disinfo
Mon Dec 14 17:15:19 +0000 2020, RudyGiuliani: Doesn't the MSM care that Joe Biden was in a business partnership with the Chinese Communists?
Mon Dec 14 17:15:19 +0000 2020, TomFitton: Hunter Biden visited 29 countries while Joe Biden was Vice President -- five trips to China! JudicialWatch heavy lifting un\u2026
Mon Dec 14 17:15:19 +0000 2020," michelepexner: February 2020: \""No one's found anything wrong with Hunter's dealings with Ukraine except they say it sets a bad image.\u2026"
Mon Dec 14 17:15:19 +0000 2020, JimJordan: If Joe Biden had nothing to do with Hunter Biden\u2019s business dealings then why did Hunter request that his dad have a key t\u2026
Mon Dec 14 17:15:19 +0000 2020, Ramnier: \u00bfSi hoy el Colegio Electoral elige a Joe Biden como Presidente Electo est\u00e1 todo perdido para el Presidente Trump? La respuesta\u2026
Mon Dec 14 17:15:19 +0000 2020,True that
